غالبا تصویری از تکنولوژی به دست داده می‌شود که چیزی بیگانه با انسان است. اما در واقع امر، شاید تکنولوژی انسانی‌ترین چیزی‌است که می‌توان به تصور درآورد. بدون تکنولوژی نمی‌توانستیم زندگی فعلی‌مان را داشته باشیم. اگر به امان صفات حیوانی‌مان رها شده بودیم، مدت ها پیش نسل بشر منقرض شده بود. می‌توان گفت این تکنولوژی بوده‌است که بقا و پیشرفت ما را میسر کرده‌است. جدال‌برانگیزتر از این، می‌توان گفت که این انسان نبود که تکنولوژی را ابداع کرد، بلکه تکنولوژی بود که انسان را ابداع کرد. انسان«طبیعی»- اگر منظور از آن انسان غیرتکنولوژیک باشد- هرگز وجود نداشته و هرگز وجود نخواهد داشت. تکنولوژیِ پرورده دست اجداد ما - نظیر تبرِ سنگی - رهایی انسان از سلطه طبیعت را مقدور ساخت و همین پیشرفت‌های بعدی ما انسان ها را میسر کرد. تکنولوژی منابعی را برای پیشرفت مغزهای بزرگ تر و از همه مهمتر زبانمان در دسترس ما قرار داد. بنابراین این تصویر از تکنولوژی که غیرانسانی است تصویری مخدوش است - به عکس هر آنچه انسانی است همیشه وابسته به تکنولوژی است تا انسانی باشد و انسانی بماند. تکنولوژی بر همه جنبه‌های زندگی ما سایه انداخته است.,لارس اسوندسن
زمان خود را به بهتر کردن خود با مطالعه نوشته های دیگران اختصاص دهید. بنابراین شما به سادگی آنچه را بدست می آورید که دیگران سخت برای آن زحمت کشیده اند.,سقراط
مرد متأهلی را در نظر بگیرید که به دلیل رابطه با یک زن دیگر، از همسرش فاصله گرفته و چنان با او بدرفتاری می کند که در نهایت این همسر است که تصمیم به طلاق می گیرد. در این حال من با برملا کردن روش او برای شانه خالی کردن از زیر بار مسئولیت آغاز می کنم، روشی که این حس را ایجاد می کند که تحت کنترل وقایع خارجی است. تا زمانی که او مسئولیت خود را انکار می کند، دگرگونی حقیقی بعید است، زیرا به جای کنکاش در خود، توجهش به تغییر دادن محیط معطوف است.
هرگاه این بیمار مسئولیت خود را در پایان دادن به زندگی مشترکش بپذیرد و نیز بپذیرد که این او بوده که تصمیم به طلاق گرفته، آن وقت توجهش را به این موضوع معطوف می کنم که چقدر از چگونگی این تصمیم گیری راضی است. آیا با همدم سالها زندگی مشترک و مادر فرزندانش درست رفتار کرده است؟ در آینده چه پیشیمانی هایی خواهد داشت؟ و چقدر برای خود احترام قائل خواهد بود؟,اروین دیوید یالوم
اغراق، چون حقیقتی است که صبر خود را از دست داده‌است.,جبران خلیل جبران
بیماران و میرندگان بودند که تن و زمین را خوار داشتند و مُلکِ مَلَکوت و قطره‌هایِ خونِ بازخَرَنده را ساختند. اما این زهرهایِ شیرین و افسردگی‌زا را نیز از تن و زمین گرفتند! می‌خواستند از بیچارگی‌شان بگریزند و ستارگان دور از دسترسِ ایشان بودند. پس آهی کشیدند و گفتند:«ای کاش برای خزیدن به هستیِ دیگر و خوش‌بختی راه‌های آسمانی می بود!» آنگاه راه‌هایِ پنهان و جرعه‌هایِ خون را بهرِ خویش بنیاد کردند.,فردریش نیچه
فرق انسان و سگ در آن است که اگر به سگی غذا بدهی، هرگز تو را گاز نخواهد گرفت.,لئون تولستوی
وقتی که معشوقم سوگند می‌خورد که راست می‌گوید، باورش می‌کنم، هر چند می‌دانم که دروغ می‌گوید.,ویلیام شکسپیر
در جهان ذهن، ما ارواحی جدا از جسم و آزاد از قانون و عسرت و اضطراب هستیم. بنابراین در زمین مسرتی وجود ندارد که با آنچه ذهنی والا و پرثمر در لحظه ای فرخنده در خود می یابد برابری کند.,آرتور شوپنهاور
برق اندیشه‌های درخشان را در تیمارستان‌ها، که به‌فراوانی می‌درخشد، باید جستجو کرد.,شارل دو مونتسکیو
مطالعه یگانه راهی است برای آشنائی و گفتگو بابزرگان ِ روزگار که قرن‌ها پیش از این در دنیا بسر برده و اکنون در زیر خاک منزل دارند.,رنه دکارت
ما به دوره ای تعلق داریم که فرهنگ را این خطر تهدید می کند که با ابزارهای فرهنگی نابودش سازند.,فردریش نیچه
اشرار، کسانی را گویند که عیوب مردم را جستجو می‌کنند و به ‌آن می‌چسبند و نیکویی آن‌ها را به دست فراموشی می‌سپارند؛ مانند مگسی که در جاهای کثیف می‌نشیند و از جاهای تمیز دوری می‌کند.,افلاطون
کسی که در امور کوچک صداقت ندارد در امور بزرگ قابل اطمینان نیست.,آلبرت اینشتین
یک بار به مترسکی گفتم لابد از ایستادن در این دشت خلوت خسته شده ای؟ گفت لذت ترساندن عمیق و پایدار است و من از آن خسته نمیشوم. ومن اندیشیدم وگفتم,درست است,چون من هم مزه ی این لذت را چشید ه ام. گفت: تنهاکسانی که تن شان ازکاه پر شده باشداین لذت را می شناسند. آن گاه من از کنار او رفتم و ندانستم که منظورش ستایش من بود یا خوار کردن من. یک سال گذشت و در این مدت مترسک فیلسوف شد! هنگامی که از کنار او گذشتم دیدم دوکلاغ در کلاهش لانه می سازند.,جبران خلیل جبران
من در میان کسانی هستم که با ذات من مخالف اند؛ و بدون آنکه تغییری اساسی در خودم ایجاد کنم به سختی می توانم خودم را با آنان وفق دهم. یک انسان آزاد تا زمانی می تواند در میان جاهلان زندگی کند که بتواند از علایق آنان اجتناب کند. یک انسان آزاد صادقانه زندگی می کند، نه فریب کارانه. فقط انسانهای آزاد برای یکدیگر مفیدند و می توانند دوستی ای واقعی را شکل دهند.,اسپینوزا
سپاس بر طبیعت، این نگهبان مدیر و مدبر که ضرورت‌های زندگی را سهل‌الوصول، و آن‌چه را صعب‌الحصول است، غیرضروری آفرید.,اپیکور
پدران و استادان، از خود می‌پرسم جهنم چیست؟ به نظر من رنج ناتوانی از دوست‌داشتن است.,فئودور داستایوسکی
من شاید به آنچه که حقیقتاً مورد علاقه‌ام است مطمئن نیستم، اما به آنچه که مورد علاقه‌ام نیست کاملاً اطمینان دارم.,آلبر کامو
انسان هویت خود را در قصدمندی و اراده تجربه می‌کند.«من» آن منِ «من می‌توانم» است. دکارت در جمله‌ی مشهور «من فکر می‌کنم، پس هستم» اشتباه کرده، زیرا هویت، حاصل تفکر و عقلانی‌گری نیست. فرمول دکارت، مهم‌ترین  متغیر را کنار گذاشته؛ او از روی فکر به هویت جست زده در حالی که آنچه در اصل اتفاق می‌افتد متغیر بینابینی «من می‌توانم» است. ‌کی‌یرکگور به همین ترتیب، راه حل بیش از حد ساده شده و عقلانی‌گرای هگل را که می‌گوید «بالقوگی به فعلیت منجر می‌شود» به سخره می‌گیرد وقتی می‌گوید بالقوگی به فعلیت منجر می‌شود ولی متغیر بینابینی‌اش اضطراب است. می‌توانیم اینگونه بیانش کنیم که «بالقوگی به صورت چیزی متعلق به من تجربه می‌شود - قدرتِ من، پرسشِ من - و اینکه به فعلیت منجر شود یا نه، تا حدود زیادی به من بستگی دارد: اینکه کجا عمل کنم و کجا مکث.» آنچه در تجربه انسانی روی می‌دهد این است: «من دریافت می‌کنم، من می‌توانم، من اراده می‌کنم، من هستم.» و «من می‌توانم» و «من اراده می‌کنم»، تجربیات لازم برای هویتند. این مسأله ما را از این موضع توجیه ناپذیر در درمان که بیمار اول حس هویت پیدا می‌کند و بعد عمل می‌کند، می‌رهانَد. برعکس، او هویت را حین عمل یا دست کم در امکان انجام عمل تجربه می‌کند.,رولو می
گاهی اوقات بیدار ماندن مشکل است، مخصوصأ در کلیسا.,اسکار وایلد
هرکسی می‌تواند تاریخ‌ساز باشد اما فقط یک مرد بزرگ می‌تواند آنرا رقم زند.,اسکار وایلد
قلم روزنامه‌نگار مانند تیشه‌ای است که نمی‌شود آن را شکست؛ این تیشه بدان منظور ساخته شده‌است که دنیای قدیم را ویران کند و دنیای تازه‌ای به وجود آورد.,فرانسوا ولتر
چون چرخ به کامِ یک خردمند نگشت
خواهی تو فلک هفت شِمُر، خواهی هشت
چون باید مُرد و آرزوها همه هِشت
چه مور خورد به گور و چه گرگ به دشت,حکیم عمر خیام
هیچ گل سرخی بی خار نیست، ولی خارهای بی‌گل فراوانند.,آرتور شوپنهاور
ولی چه کسی می توانست درمانگر نیچه باشد؟ پس از جستجوی فراوان در تاریخ، روشن شد که در سال 1882، یعنی فقط 120 سال پیش، چنین مخلوقی روی زمین نبوده است. اگر نیچه برای کمک به طبیبی روی می آورد، به او می گفت بیماریِ عشق، یک مشکل طبی نیست و توصیه می کرد که برای آب درمانی و استراحت، موقتا در یکی از چشمه های آب معدنی اروپا ساکن شود. شاید هم به کشیشی دلسوز سپرده می شد تا مشاوره مذهبی دریافت کند. درمانگر غیر روحانی چطور؟ کسی در کار نبود! رشته روان درمانی غیر مذهبی هنوز ابداع نشده بود و در انتظار فروید بود که در آن سال هنوز کارورز پزشکی بود و به حیطه ی روانپزشکی وارد نشده بود.,اروین دیوید یالوم
بعضی مادران به فرزندانی خوشبخت و قابل احترام نیاز دارند و بعضی دیگر به فرزندانی بدبخت، زیرا در غیر اینصورت نمی توانند مهربانی مادرانه ی خویش را نشان دهند.,فردریش نیچه
هیچ چیزی چندش آور تر از احترامی که از ترس نشات گرفته، نیست.,آلبر کامو
من مِی نه زِ بهرِ تنگدستی نخورم
یا از غمِ رسوایی و مستی نخورم
من مِی زِ برای خوشدلی میخوردم
اکنون که تو بر دلم نشستی نخورم,حکیم عمر خیام
اگر زن‌ها رسوم و قوانین جامعه را زیر پا می‌گذارند چندان هم گناهکار نیستند زیراکه این قوانین را مردان نوشته‌اند.,میشل دو مونتینی
من دوست دارم فقیر زندگی کنم[...]ولی با پول فراوان.,پابلو پیکاسو
زیرِ بارِ منّت‌های بزرگ بودن کینه‌توز می‌کند نه سپاس‌گزار. و چون نیکی‌ای کوچک از یاد نرود به کرمی جَوَنده بدل می‌شود.
«چیزی را آسان نپذیرید! با پذیرفتنِ‌تان بر بخشنده منّت گذارید!» چنین است اندرزِ من به آنانی که چیزی برایِ بخشیدن ندارند.
اما من که بخشنده‌ام به خوش‌دلی می‌بخشم، چون دوستی به دوستان. لیک، غریبان و مسکینان را بِهِل تا خود از درختِ من میوه بچینند.اینگونه کم‌تر شرمسار می‌شوند.
امّا گدایان را یکسره باید از میان برداشت! به راستی، ایشان را چیزی دادن مایه‌یِ برآشفتگی‌ست و چیزی ندادن نیز.,فردریش نیچه
یک جمله ی قصار خوب، از دندان زمان سخت تر است و هزاره ها از پای درنمی آورندش، بلکه خوراک همه زمان هاست.,فردریش نیچه
سوسیالیسم فلسفه‌ی شکست است، کیشِ جهالت و انجیلِ حسادت است؛ تقوای ذاتی آن تقسیمِ برابر بدبختی است.,وینستون چرچیل
من یک آیین خیلی ساده دارم: اینکه زندگی و شادمانی و زیبایی از مرگ غبارآلود بهتر است.,برتراند راسل
رنج‌های عظیم موجب می‌شوند رنج‌های کوچک‌تر دیگر احساس نشوند و برعکس، در نبود رنج‌های عظیم، حتی کوچک‌ترین دردسرها و مزاحمت‌ها مایه‌ی عذابند.,آرتور شوپنهاور
سلامتی تاجی است بر سر افراد سالم که تنها اشخاص بیمار قادر به دیدن آن هستند.,بقراط
آزادگی هرگز با معجزه از آسمان نصیب ما نمی شود.,فردریش نیچه
ما انسان‌ها به یک دلیل در این دنیا تنهاییم، ما هر آنچه برتری مون رو به چالش بکشه، می کشیم. 
می دونی چه اتقاقی برای انسانهای نخستین [نئاندرتال] افتاد، ما اونها رو بلعیدیم.,. ...
«اِروس یک دیو است»؛ اِروس علاوه بر عشق، با نفرت نیز سروکار دارد، با چیزی سروکار دارد که هستی بهنجار ما را به تکاپو و تکان وامی‌دارد؛ خرمگسی‌ست که برای همیشه بیدار نگه می‌داردمان. اِروس دشمن نیروانا(رستگاری) یعنی آرامش بی‌جان و از نفس افتاده است. عشق و نفرت دو قطب مخالف هم نیستند؛ آنها با هم حرکت می‌کنند به خصوص در دوره‌های گذار مانند دوران ما.,رولو می
منظره پسر جوان و دختر جوانی که برای نخستین بار یکدیگر را ملاقات می‌کنند، تماشائی و قابل توجه است.,آرتور شوپنهاور
از چشم‌انداز جوانی که بنگری، زندگی آینده‌ای دراز و بی‌پایان است؛ ولی از چشم‌انداز پیری، تنها گذشته‌ای بسیار کوتاه به چشمت می‌آید. وقتی با کشتی دور می‌شویم، اجزای ساحل ریز و ریزتر می‌شوند و امکان شناسایی و تمایزشان نیز کمتر؛ هم‌چون سال‌هایی که پشت سر نهاده‌ایم با همه رویدادها و تکاپوهایشان.,آرتور شوپنهاور
ابر آمد و باز بر سر سبزه گریست
بی باده‌ی گلرنگ نمی‌باید زیست
این سبزه که امروز تماشاگه ماست
تا سبزه‌ی خاک ما تماشاگه کیست,حکیم عمر خیام
بوسه، اولین جرعه از جامی است که خداوند آن را از چشمه ی عشق پر ساخته است.,جبران خلیل جبران
برای ازدواج، تلاش کن. اگر همسرت خوب باشد، خوشبخت می شوی و اگر همسرت بد باشد، فیلسوف می شوی.,سقراط
آخرین پاداشِ مُرده، این است که دیگر نمی میرد.,فردریش نیچه
آرزوی چیزی برخلاف اراده‌ام، مثل این است که وسوسه شوم از ظرف آب نبات دزدی کنم؛ اراده چیزی برخلاف آرزویم، مثل این است که انکار کنم آب نبات دوست دارم؛ تصمیم گیری برای چیزی، مثل این است که خودم (از خودم) نوشته بگیرم که من باید (یا نباید) برای دستیابی به فلان چیز تلاش کنم. پس تصمیم گرفتن نوعی پیمان بستن است. همیشه خطر شکست در آن هست و عملی‌ست که همه‌ی وجودم در آن دخیل است.,رولو می
بر خلوت‌نشین بیداد روا می‌دارند و بر او لای و لجن پرتاب می‌کنند. اما، برادر، اگر ستاره می‌خواهی بود بدین سبب بر ایشان کم‌تر متاب!
از نیکان و عادلان بپرهیز! آنان با خشنودی به صلیب می‌کشند هر آن کس را که خود فضیلتِ خویش را بنا کند. اینان از خلوت گزیده بیزار اند.
از سادگیِ مُقدّس نیز بپرهیز که هر چیز ناساده نزدِ او نامقدّس است. بی گمان اهلِ آتش‌بازی نیز هست؛ اهلِ بازی با خرمنِ آتشِ آدم‌سوزی!
از تاخت‌هایِ عشق ات نیز بپرهیز! گوشه‌نشین چه زود به سویِ هر کس که با او رو به رو شود دستِ دوستی دراز می‌کند.,فردریش نیچه
استراتژی در جنگ، هنر فرماندهی کل عملیات نظامی است.تاکتیک ها و تدابیر جنگی، مهارت تشکلیل ارتش و پاسخ به نیاز های فوری در میدان جنگ است. بیشتر ما در زندگی تاکتیک ها را می‌شناسیم؛ اما استراتژیست نیستیم. هنگام درگیری، فقط به فکر نجات هستیم و افق های دوردست را نمی‌بینیم. اندیشیدن به شکل استراتژیک دشوار و نامتعارف است. شاید تصور کنید فردی با قابلیت های استراتژیک هستید؛ اما در واقع شما صرفا آشنا به مهارت های تاکتیکی هستید. برای دستیابی به قدرت استراتژی باید خود را دست بالا بگیرید و به توانایی هایتان اعتماد داشته باشید. استراتژی به شما کمک می کند تا بر هدف های بلند مدت خود تمرکز کنید، شما را از حالت منفعلانه‌ای که در بسیاری از جنگ های زندگی زمین گیرتان می‌کند بیرون می‌آورد و به یک مبارز کامل تبدیلتان می‌کند.,رابرت گرین
قهرمان بودن، یعنی توانایی فراخوانی امید؛ آن هم در جایی که ذره‌ای امید وجود ندارد، مثل برافروختنِ کبریتی برای روشن کردنِ دنیایی تاریک. یعنی نشان دادن وجود دنیایی بهتر؛ نه آن جهان بهتری که می‌خواهیم وجود داشته باشد، بلکه آن جهانِ بهتری که اصلا نمی‌دانستیم ممکن است وجود داشته باشد. یعنی در شرایطی قرار بگیریم که به نظر می‌رسد همه چیز کاملا به فنا رفته، اما هر طور شده شرایط را به سمتِ بهبود پیش ببریم. 
شجاعت امری رایج است. انعطاف‌پذیری هم امری رایج است. اما قهرمان بودن، یکی رویِ فلسفی دارد. قهرمان، چرایی بزرگ مطرح می‌کند، آرمان و اعتقادی خارق‌العاده که در هر شرایطی استوار باقی می‌ماند. برای همین است که امروزه به لحاظِ فرهنگی این طور تشنه‌ی قهرمانیم: لزوما نه به این دلیل که مشکلاتِ زیادی وجود دارد، بلکه به این دلیل که ما به وضوح، آن "چرا"یی که محرکِ نسل‌های قبلی بود را از یاد برده‌ایم. 
ما فرهنگی هستیم که به صلح، رفاه و وسایل تزئینی کاپوت ماشین نیاز نداریم. ما فرهنگی هستیم که به چیزی بی‌ثبات‌تر از این‌ها نیاز داریم.
 ما مردم و فرهنگی هستیم که به امید نیاز داریم.,مارک منسن
قهرمان بودن، یعنی توانایی فراخوانی امید؛ آن هم در جایی که ذره‌ای امید وجود ندارد، مثل برافروختنِ کبریتی برای روشن کردنِ دنیایی تاریک. یعنی نشان دادن وجود دنیایی بهتر؛ نه آن جهان بهتری که می‌خواهیم وجود داشته باشد، بلکه آن جهانِ بهتری که اصلا نمی‌دانستیم ممکن است وجود داشته باشد. یعنی در شرایطی قرار بگیریم که به نظر می‌رسد همه چیز کاملا به فنا رفته، اما هر طور شده شرایط را به سمتِ بهبود پیش ببریم. 
شجاعت امری رایج است. انعطاف‌پذیری هم امری رایج است. اما قهرمان بودن، یکی رویِ فلسفی دارد. قهرمان، چرایی بزرگ مطرح می‌کند، آرمان و اعتقادی خارق‌العاده که در هر شرایطی استوار باقی می‌ماند. برای همین است که امروزه به لحاظِ فرهنگی این طور تشنه‌ی قهرمانیم: لزوما نه به این دلیل که مشکلاتِ زیادی وجود دارد، بلکه به این دلیل که ما به وضوح، آن "چرا"یی که محرکِ نسل‌های قبلی بود را از یاد برده‌ایم. 
ما فرهنگی هستیم که به صلح، رفاه و وسایل تزئینی کاپوت ماشین نیاز نداریم. ما فرهنگی هستیم که به چیزی بی‌ثبات‌تر از این‌ها نیاز داریم.
 ما مردم و فرهنگی هستیم که به امید نیاز داریم.,مارک منسن
اندوه و نشاط همواره دوشادوش هم سفر می کنند و در آن هنگام که یکی بر سفره ی شما نشسته است، دیگری در رختخوابتان آرمیده باشد. شما پیوسته چون ترازویی بی تکلیف در میانه ی اندوه و نشاط هستید.,جبران خلیل جبران
این حقیقت که بعضی باور های عمومی گذشته به طور قاطع رد شده‌اند، به این معنی نیست که باید از این بترسیم که شواهد آینده ممکن است، باورهای کنونی ما را رد کنند. اینکه باورهای کنونی ما، علاوه بر چیزهای دیگر تا چه حدی آسیب پذیرند، بستگی به شواهدی دارد که آنها را تقویت می‌کنند. مردم فکر می‌کردند که خورشید کوچک‌تر از زمین است، زیرا شواهد کافی در دست نداشتند. اکنون مدارکی داریم که تا پیش از این در دسترس نبود و به طور قاطع نشان می‌دهند که خورشید بسیار بزرگ‌تر است و کاملا می‌توانیم مطمئن باشیم که هیچ گاه چیزی جانشین آن نخواهد شد. پس این دیگر یک فرضیه‌ی موقتی نیست که تا به حال از ابطال شدن مصون مانده است، بلکه یک حقیقت علمی است. باورهای کنونی ما در مورد بسیاری از چیزها ممکن است در آینده رد شوند، ولی می‌توانیم با اطمینان کامل فهرستی از بعضی حقایق را تهیه کنیم که هیچ گاه رد نخواهند شد. فرگشت (تکامل) و نظریه‌ی خورشید مرکزی قبلا جزو این حقایق نبودند ولی اکنون هستند.,ریچارد داوکینز
من از ننگ خویش سخن می‌گویم؛ باشد که دیگران، از ننگ‌هایشان بگویند.,برتولت برشت
در عشقِ توام نصیحت و پند چه سود
زهرآب چشیده‌ام مرا قند چه سود
گویند مرا که، بند بر پاش نهید
دیوانه دلست، پای در بند چه سود,مولوی
شادی به شرایط بیرونی بستگی ندارد، بلکه توسط نگرش ذهنی ما اداره می شود.,دیل کارنگی
هیچ مشکلی را، از سطح تفکری که آن را باعث شده است نمی توان حل کرد.,آلبرت اینشتین
هر آدم عاقلی حاضر است که به باج‌گیری که سر راهش را گرفته و تمام اموالش را طلب می‌کند و لوله تفنگش را به روی او نشانه رفته بگوید که تمام آن اموال را خود با کمال میل به او هدیه می‌کند و هیچ ادعایی هم ندارد. پس اگر انسان مجبور باشد که زیر سلطه حاکم مستبد زندگی کند، کم کم و به طور ناخودآگاه چنان به انحطاط می‌رود که خود او نیز درستی و صحت آنچه را انجام می‌دهد، تایید می‌کند، چرا که انسان فقط اگر یک بار هم که شده در تنهایی با خود به آن دروغ، به چشم حقیقت بنگرد و آن را بپذیرد، باری از دوش ضمیر خودآگاهش برداشته شده و زندگی آسان تر می‌گذرد.,مانس اشپربر
تراژدی زندگی اینست که ما خیلی زود پیر می شویم و خیلی دیر خردمند.,بنجامین فرانکلین
به نظر من، هدیه ای که موجب خوشنودی کوچک شود بسیار ارزشمندتر از هدایای پر زرق و برقی است که وسواس و خودنمایی هدیه دهنده، تنها موجب کوچکی ما می شود.,یوهان ولفگانگ گوته
به یاد یکی از دخترهای کشاورز دهکده افتادم. نوزده ساله بود. با وجود این همین چند روز پیش بچه به بغل به نانوایی آمد. من هرگز به هیچ نوزادی توجه نداشتم ولی وقتی به این بچه نگاه کردم به نظرم رسید که حیرت زده به اطراف نگاه می کند... به این فکر افتادم؛ اگر این کودک می‌توانست حرف بزند حتما می‌گفت که به چه جهان شگفت انگیزی پاگذاشته است. فکر می‌کردم باید به مادرش به خاطر به دنیا آوردن این بچه تبریک بگویم ولی حقیقت این بود که باید به بچه به خاطر به دنیا آمدنش تبریک می‌گفتم. باید بر روی شهروند جدیدمان خم می‌شدم و می‌گفتم: «دوست کوچولوی من خوش آمدی. تو واقعا شانس آورده‌ای که به دنیا آمده‌ای.»,یاستین گوردر
ای کاش عظمت در نگاه تو باشد نه در آن چیزی که بدان می نگری.,آندره ژید
خوشا فراموشکاران، که کار حماقتهای خود را نیز «تمام» می‌کنند.,فردریش نیچه
افکار عمومی دارای کنجکاوی سیری‌ناپذیری برای کسب دانستنی‌هاست، اما دانستنی‌های بیهوده.,اسکار وایلد
عشق سوختن صمیمانه درد است که با زمان تغذیه می شود. در روزها و شب های متناوب تو از غمی غریب درد می کشی واز آن لذت می بری، به تدریج سوختن این درد تمام می شود و با آن، عشق نیز پایان می یابد و اگر نتوانی درد جدیدی را جایگزین این درد کهنه کنی، دگر نمی توانی عشق را درک کنی.,لوکرتیوس
لحظات شیرینی شباب را دریاب، دلها را اسیر خویش ساز و دل خود را به عشق واسپار، جز این چیزی که واقعی باشد نیست. باقی همه یاوه است و ما اینجا جز این کاری نداریم.,لئون تولستوی
در عجبم از آدمی، که خویش را بیش از همه دوست می دارد، با این حال نظر خود نسبت به خویش را از نظر دیگران نسبت به خویش، سبکتر می شمرد.,مارکوس اورلیوس
مردی که محبوب بی چون و چرای مادرش باشد، همه عمر احساس یک فاتح را خواهد داشت، اطمینانی که به موفقیتش دارد، موفقیت واقعی را برایش به ارمغان می آورد.,زیگموند فروید
استیفن کارپمان(Stephen Karpman)، روانپزشک، ایده‌ی مثلث غم انگیز را در روابط افراد مطرح کرده است. کارپمان پس از آن که مشاهده کرد که در دنیای خارج، هفتاد درصد رفتارهای متقابل ما میان یک والد درونی محدود کننده و منفی و یک کودک درونی مطیع یا سرکش که در جست و جوی والدی حمایت کننده است رخ می‌دهد، سه نقش قربانی، آزاردهنده و نجات دهنده را مطرح کرد. از آنجا که برای یک رفتار متقابل حداقل دو نقش لازم است، او این سه نقش را به صورت مثلث نشان داد، با فرض اینکه میان این سه رأس ارتباط دائمی وجود دارد. مثال زیر برای درک این مفهوم روشن کننده است:
«شخص معتادی که به بازی قربانی اعتیاد بودن می‌پردازد و مورد اهانت، توهین، بی توجهی پزشکی و حتی خشونت مأموران پلیس قرار می‌گیرد، در واقع در جستجوی یک نجات دهنده است. نجات دهنده با دست و دلبازی و بدون توقع اقدام به نجات معتاد می‌کند، بدون آن که توجه داشته باشدکه آیا این معتاد می‌خواهد با او همکاری کند و اعتیاد را کنار بگذارد یا خیر. نجات دهنده پس از چند بار شکست، مأیوس و عصبانی می‌شود، تغییر نقش می‌دهد و به آزاردهنده تبدیل می‌شود. همه را متهم می کند، به همه توهین می‌کند، به معتاد بی توجهی می‌کند و به تنبیه او می‌پردازد. معتاد هم به این طریق تغییر نقش می‌دهد و از قربانی تبدیل به آزاردهنده می‌شود و به حمله‌ی متقابل می‌پردازد. معتاد به نجات دهنده‌ی سابق خود ناسزا می‌گوید و به خشونت می‌پردازد و اورژانس و پلیس لازم می‌شود. کسی که با نقش نجات دهنده شروع کرد، هم اکنون قربانی است. تغییر نقش ها به این ترتیب حول این مثلث غم انگیز دور می زنند.»,گی کورنو
«اعتماد» انواع گوناگون دارد. نخستین نوع آن اعتماد ساده لوحانه است. این اعتمادی است که ما همه با آن به دنیا می‌آییم. بدون چنین اعتمادی به پدر و مادرمان و دیگران، هرگز نمی‌توانیم زنده بمانیم و این دقیقا همان اعتماد کودکانه است... نوع دیگر اعتماد احمقانه است که شخص علی‌رغم اینکه می‌داند چه خطری با این اعتماد، تهدیدش می‌کند باز این خطر را نادیده می‌گیرد و اعتماد می‌کند. مثال این نوع اعتماد احمقانه، اعتماد مطلقا بی چون و چرا اعضای یک فرقه به راهبرانشان است. در این میان اعتمادی که باید پرورانده شود، اعتماد با تامل است که همیشه به آگاهی از خطر پیوند خورده است، که همیشه ردی از بی اعتمادی در آن هست. اعتماد با تامل همیشه محدود و مشروط است. این اعتماد زمانی مقدور و ممکن است که شخصی که اعتماد می‌کند نیک نگرانه از ته دل بپذیرد که در این اعتماد خطری هم هست، با این فرض که این خطر جامه عمل نخواهد پوشید و طرف مقابل ما را به دام بلا گرفتار نخواهد کرد.,لارس اسوندسن
تمرین: پیاده روی طولانی داشته باشید.
در سال 1889 وقتی شهرت فردیش نیچه بیش‌تر و بیش‌تر می‌شد، او مقدمه‌ای کوتاه برای معرفی فلسفه‌اش منتشر کرد و عنوان آن را «غروب بت‌ها» گذاشت؛ کتابی که نوشتن‌اش فقط دو هفته طول کشید. فصل ابتدایی این کتاب، شامل نوشته‌هایی موجز از موضوعات مورد علاقه‌ی نیچه است. در این بخش، در پند شماره‌ی سی و چهار است که این ادعای پرقدرت را می‌خوانیم:
«فقط افکاری که با پیاده روی بدست می‌آیند، ارزش دارند.»
نیچه همچنین برای تأکید بر اعتباری که برای پیاده‌روی قائل است، اضافه می‌کند:
«زندگیِ بی تحرک گناهی‌ست در برابر روح‌القدس.»,کال نیوپورت
[نیهیلیست] کسی است که عقیده دارد، هیچ چیز معنی ندارد و هر کاری مجاز است. اما سارتر عقیده داشت زندگی باید معنایی داشته باشد. ولی خود ماییم که به زندگی معنا می دهیم. وجود داشتن به معنای آفریدن زندگی خود است.,یاستین گوردر
آدم‌های توانا کند عمل می‌کنند. علتش این است که فرار از متعهد شدن آسان‌تر از پایان دادن به یک تعهد است. چنین فرصت‌هایی قضاوت شما را می‌سنجند. به سمت چنین موقعیت‌هایی نرفتن امن‌تر از سربلند بیرون آمدن از آنهاست. تعهد، تعهدِ بیشتر می‌آورد و شما را به بلا نزدیک‌تر می‌کند. ,بالتاسار گراسیان
جهالت بیش از دانایی احساس امنیت ایجاد می‌کند.,چارلز داروین
اگر آگاهانه طرحی درافکنده اید که از آنچه در توان شماست کمتر باشید، به شما هشدار می دهم که تا آخر عمرتان ناشادمان خواهید بود.,آبراهام مزلو
جنگ همانقدر که زاییده شور و شوق جنگ طلب ها است، همان قدر هم زاییده نومیدی و بی عملی کسانی است که از جنگ بیزارند.,آلبر کامو
هنگامی که امید می میرد، هنگامی که می بینی کمترین امکان امیدوار بودن را از دست داده ای، فضای خالی را با رؤیا، اندیشه های کوچکِ بچگانه و داستانها پر می کنی تا بتوانی به زندگی ادامه بدهی.,ژان پل سارتر
هنگامی که امید می میرد، هنگامی که می بینی کمترین امکان امیدوار بودن را از دست داده ای، فضای خالی را با رؤیا، اندیشه های کوچکِ بچگانه و داستانها پر می کنی تا بتوانی به زندگی ادامه بدهی.,ژان پل سارتر
بر خلوت‌نشین بیداد روا می‌دارند و بر او لای و لجن پرتاب می‌کنند. اما، برادر، اگر ستاره می‌خواهی بود بدین سبب بر ایشان کم‌تر متاب!
